order_id,date,product,category,region,channel,sales_rep,units,unit_price,discount_pct,revenue
ORD-100229,2025-02-11,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,1,25.00,0,25.00
ORD-100230,2025-02-11,SentryCam Security Camera,Smart Home,North America,Online,Derek Holt,1,139.00,0,139.00
ORD-100231,2025-02-11,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,4,45.00,0,180.00
ORD-100232,2025-02-12,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,1,89.00,0,89.00
ORD-100233,2025-02-12,BoomBar Bluetooth Speaker,Audio,Europe,Online,Tomás Ribeiro,1,89.00,0,89.00
ORD-100234,2025-02-12,TrailCase Rugged Sleeve,Accessories,Europe,Distributor,Tomás Ribeiro,12,35.00,35,273.00
ORD-100235,2025-02-12,TrailCase Rugged Sleeve,Accessories,North America,Online,Maya Chen,1,35.00,0,35.00
ORD-100236,2025-02-12,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-100237,2025-02-12,VoltCharge 65W GaN Charger,Accessories,APAC,Distributor,Kenji Watanabe,40,45.00,25,1350.00
ORD-100238,2025-02-12,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-100239,2025-02-12,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,5,25.00,0,125.00
ORD-100240,2025-02-12,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,3,89.00,0,267.00
ORD-100241,2025-02-12,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-100242,2025-02-13,TrailCase Rugged Sleeve,Accessories,North America,Online,Maya Chen,1,35.00,10,31.50
ORD-100243,2025-02-13,SentryCam Security Camera,Smart Home,APAC,Online,Kenji Watanabe,2,139.00,5,264.10
ORD-100244,2025-02-13,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,1,139.00,0,139.00
ORD-100245,2025-02-13,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,5,42.75
ORD-100246,2025-02-13,Vitality Fitness Band,Wearables,Latin America,Retail,Diego Fuentes,2,79.00,0,158.00
ORD-100247,2025-02-13,VoltCharge 65W GaN Charger,Accessories,Europe,Distributor,Sofia Lindqvist,19,45.00,35,555.75
ORD-100248,2025-02-13,Pulse Wireless Earbuds,Audio,North America,Online,Derek Holt,4,129.00,0,516.00
ORD-100249,2025-02-14,Horizon Smartwatch,Wearables,Europe,Retail,Sofia Lindqvist,1,299.00,0,299.00
ORD-100250,2025-02-14,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,1,45.00,0,45.00
ORD-100251,2025-02-14,TrailCase Rugged Sleeve,Accessories,North America,Retail,Derek Holt,1,35.00,0,35.00
ORD-100252,2025-02-14,VoltCharge 65W GaN Charger,Accessories,Latin America,Online,Camila Torres,3,45.00,0,135.00
ORD-100253,2025-02-14,MagGrip Phone Stand,Accessories,Europe,Retail,Sofia Lindqvist,5,25.00,10,112.50
ORD-100254,2025-02-14,VoltCharge 65W GaN Charger,Accessories,APAC,Distributor,Kenji Watanabe,20,45.00,25,675.00
ORD-100255,2025-02-14,MagGrip Phone Stand,Accessories,Europe,Distributor,Sofia Lindqvist,18,25.00,25,337.50
ORD-100256,2025-02-14,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,5,25.00,0,125.00
ORD-100257,2025-02-15,MagGrip Phone Stand,Accessories,North America,Distributor,Derek Holt,40,25.00,35,650.00
ORD-100258,2025-02-15,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,1,25.00,0,25.00
ORD-100259,2025-02-15,Glow Smart Bulb 4-Pack,Smart Home,Europe,Distributor,Sofia Lindqvist,45,49.00,25,1653.75
ORD-100260,2025-02-15,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,1,25.00,0,25.00
ORD-100261,2025-02-15,Resonance Over-Ear Headphones,Audio,Latin America,Online,Camila Torres,4,249.00,5,946.20
ORD-100262,2025-02-15,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-100263,2025-02-15,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,2,49.00,5,93.10
ORD-100264,2025-02-16,Pulse Wireless Earbuds,Audio,APAC,Online,Priya Nair,2,129.00,0,258.00
ORD-100265,2025-02-16,VoltCharge 65W GaN Charger,Accessories,APAC,Retail,Kenji Watanabe,1,45.00,5,42.75
ORD-100266,2025-02-16,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,3,139.00,0,417.00
ORD-100267,2025-02-17,Vitality Fitness Band,Wearables,North America,Online,Maya Chen,1,79.00,0,79.00
ORD-100268,2025-02-17,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,3,79.00,10,213.30
ORD-100269,2025-02-17,Resonance Over-Ear Headphones,Audio,North America,Online,Maya Chen,1,249.00,0,249.00
ORD-100270,2025-02-17,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Derek Holt,49,89.00,35,2834.65
ORD-100271,2025-02-17,BoomBar Bluetooth Speaker,Audio,APAC,Retail,Priya Nair,4,89.00,0,356.00
ORD-100272,2025-02-17,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,1,89.00,0,89.00
ORD-100273,2025-02-17,TrailCase Rugged Sleeve,Accessories,Europe,Online,Sofia Lindqvist,1,35.00,0,35.00
ORD-100274,2025-02-17,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Kenji Watanabe,1,49.00,0,49.00
ORD-100275,2025-02-17,Resonance Over-Ear Headphones,Audio,North America,Retail,Derek Holt,1,249.00,0,249.00
ORD-100276,2025-02-17,SentryCam Security Camera,Smart Home,North America,Online,Derek Holt,1,139.00,0,139.00
ORD-100277,2025-02-17,Vitality Fitness Band,Wearables,Latin America,Online,Camila Torres,1,79.00,0,79.00
ORD-100278,2025-02-18,Horizon Smartwatch,Wearables,North America,Online,Derek Holt,1,299.00,0,299.00
ORD-100279,2025-02-18,Vitality Fitness Band,Wearables,Europe,Online,Tomás Ribeiro,3,79.00,0,237.00
ORD-100280,2025-02-18,TrailCase Rugged Sleeve,Accessories,North America,Distributor,Derek Holt,29,35.00,30,710.50
ORD-100281,2025-02-18,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,1,49.00,5,46.55
ORD-100282,2025-02-18,Horizon Smartwatch,Wearables,Europe,Retail,Tomás Ribeiro,2,299.00,0,598.00
ORD-100283,2025-02-18,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,2,45.00,10,81.00
ORD-100284,2025-02-18,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,1,139.00,0,139.00
ORD-100285,2025-02-18,ClimaSense Thermostat,Smart Home,APAC,Retail,Priya Nair,1,179.00,0,179.00
ORD-100286,2025-02-18,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-100287,2025-02-18,Horizon Smartwatch,Wearables,APAC,Distributor,Kenji Watanabe,13,299.00,25,2915.25
ORD-100288,2025-02-19,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,1,139.00,0,139.00
ORD-100289,2025-02-19,MagGrip Phone Stand,Accessories,North America,Retail,Derek Holt,3,25.00,0,75.00
ORD-100290,2025-02-19,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-100291,2025-02-19,BoomBar Bluetooth Speaker,Audio,Latin America,Retail,Diego Fuentes,2,89.00,0,178.00
ORD-100292,2025-02-19,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,2,49.00,0,98.00
ORD-100293,2025-02-19,MagGrip Phone Stand,Accessories,North America,Distributor,Derek Holt,19,25.00,30,332.50
ORD-100294,2025-02-19,Pulse Wireless Earbuds,Audio,Latin America,Online,Camila Torres,1,129.00,0,129.00
ORD-100295,2025-02-20,SentryCam Security Camera,Smart Home,Latin America,Online,Diego Fuentes,2,139.00,0,278.00
ORD-100296,2025-02-20,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Sofia Lindqvist,1,89.00,0,89.00
ORD-100297,2025-02-20,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,2,45.00,10,81.00
ORD-100298,2025-02-20,Horizon Smartwatch,Wearables,Latin America,Online,Diego Fuentes,1,299.00,10,269.10
ORD-100299,2025-02-20,Vitality Fitness Band,Wearables,Europe,Retail,Sofia Lindqvist,1,79.00,0,79.00
ORD-100300,2025-02-20,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,3,25.00,10,67.50
ORD-100301,2025-02-21,Pulse Wireless Earbuds,Audio,APAC,Online,Kenji Watanabe,2,129.00,5,245.10
ORD-100302,2025-02-21,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,1,79.00,10,71.10
ORD-100303,2025-02-21,Vitality Fitness Band,Wearables,Latin America,Distributor,Diego Fuentes,18,79.00,35,924.30
ORD-100304,2025-02-21,Vitality Fitness Band,Wearables,APAC,Online,Kenji Watanabe,1,79.00,0,79.00
ORD-100305,2025-02-21,BoomBar Bluetooth Speaker,Audio,APAC,Retail,Kenji Watanabe,2,89.00,0,178.00
ORD-100306,2025-02-21,MagGrip Phone Stand,Accessories,APAC,Online,Kenji Watanabe,1,25.00,0,25.00
ORD-100307,2025-02-21,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Derek Holt,10,89.00,30,623.00
ORD-100308,2025-02-22,BoomBar Bluetooth Speaker,Audio,North America,Online,Maya Chen,1,89.00,0,89.00
ORD-100309,2025-02-22,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,1,45.00,5,42.75
ORD-100310,2025-02-22,VoltCharge 65W GaN Charger,Accessories,North America,Retail,Maya Chen,4,45.00,0,180.00
ORD-100311,2025-02-22,BoomBar Bluetooth Speaker,Audio,Latin America,Online,Diego Fuentes,2,89.00,0,178.00
ORD-100312,2025-02-23,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,3,49.00,5,139.65
ORD-100313,2025-02-23,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,1,25.00,0,25.00
ORD-100314,2025-02-23,TrailCase Rugged Sleeve,Accessories,North America,Retail,Maya Chen,1,35.00,0,35.00
ORD-100315,2025-02-23,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,1,139.00,5,132.05
ORD-100316,2025-02-23,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,1,49.00,0,49.00
ORD-100317,2025-02-23,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,3,49.00,0,147.00
ORD-100318,2025-02-23,SentryCam Security Camera,Smart Home,North America,Retail,Derek Holt,1,139.00,0,139.00
ORD-100319,2025-02-24,Glow Smart Bulb 4-Pack,Smart Home,North America,Retail,Maya Chen,2,49.00,10,88.20
ORD-100320,2025-02-24,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,4,45.00,0,180.00
ORD-100321,2025-02-24,Pulse Wireless Earbuds,Audio,Latin America,Retail,Camila Torres,1,129.00,0,129.00
ORD-100322,2025-02-24,SentryCam Security Camera,Smart Home,Europe,Retail,Sofia Lindqvist,2,139.00,10,250.20
ORD-100323,2025-02-24,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Kenji Watanabe,3,49.00,0,147.00
ORD-100324,2025-02-24,Vitality Fitness Band,Wearables,North America,Online,Maya Chen,2,79.00,0,158.00
ORD-100325,2025-02-24,TrailCase Rugged Sleeve,Accessories,APAC,Online,Priya Nair,1,35.00,0,35.00
ORD-100326,2025-02-24,ClimaSense Thermostat,Smart Home,APAC,Online,Priya Nair,1,179.00,0,179.00
ORD-100327,2025-02-24,SentryCam Security Camera,Smart Home,APAC,Online,Priya Nair,5,139.00,0,695.00
ORD-100328,2025-02-24,TrailCase Rugged Sleeve,Accessories,Europe,Online,Tomás Ribeiro,3,35.00,10,94.50
ORD-100329,2025-02-24,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,4,139.00,5,528.20
ORD-100330,2025-02-24,MagGrip Phone Stand,Accessories,Europe,Retail,Tomás Ribeiro,1,25.00,0,25.00
ORD-100331,2025-02-25,VoltCharge 65W GaN Charger,Accessories,North America,Retail,Derek Holt,1,45.00,0,45.00
ORD-100332,2025-02-25,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Sofia Lindqvist,1,89.00,0,89.00
ORD-100333,2025-02-25,MagGrip Phone Stand,Accessories,Latin America,Distributor,Diego Fuentes,45,25.00,25,843.75
ORD-100334,2025-02-26,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,1,79.00,0,79.00
ORD-100335,2025-02-26,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Maya Chen,22,89.00,25,1468.50
ORD-100336,2025-02-26,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Kenji Watanabe,4,49.00,0,196.00
ORD-100337,2025-02-26,BoomBar Bluetooth Speaker,Audio,APAC,Distributor,Kenji Watanabe,48,89.00,25,3204.00
ORD-100338,2025-02-26,Horizon Smartwatch,Wearables,North America,Retail,Derek Holt,1,299.00,0,299.00
ORD-100339,2025-02-26,Horizon Smartwatch,Wearables,North America,Online,Derek Holt,3,299.00,0,897.00
ORD-100340,2025-02-27,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-100341,2025-02-27,BoomBar Bluetooth Speaker,Audio,North America,Retail,Derek Holt,2,89.00,0,178.00
ORD-100342,2025-02-27,Vitality Fitness Band,Wearables,North America,Online,Maya Chen,3,79.00,0,237.00
ORD-100343,2025-02-27,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,0,45.00
ORD-100344,2025-02-27,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,2,45.00,0,90.00
ORD-100345,2025-02-27,TrailCase Rugged Sleeve,Accessories,Europe,Online,Sofia Lindqvist,3,35.00,0,105.00
ORD-100346,2025-02-27,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,3,25.00,0,75.00
ORD-100347,2025-02-27,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,2,45.00,0,90.00
ORD-100348,2025-02-28,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Derek Holt,1,49.00,0,49.00
ORD-100349,2025-02-28,TrailCase Rugged Sleeve,Accessories,North America,Retail,Derek Holt,4,35.00,0,140.00
ORD-100350,2025-02-28,Pulse Wireless Earbuds,Audio,North America,Retail,Maya Chen,1,129.00,0,129.00
ORD-100351,2025-02-28,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-100352,2025-02-28,Vitality Fitness Band,Wearables,APAC,Retail,Priya Nair,3,79.00,0,237.00
ORD-100353,2025-03-01,Pulse Wireless Earbuds,Audio,North America,Online,Derek Holt,1,129.00,0,129.00
ORD-100354,2025-03-01,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,3,49.00,0,147.00
ORD-100355,2025-03-01,SentryCam Security Camera,Smart Home,North America,Distributor,Maya Chen,46,139.00,35,4156.10
ORD-100356,2025-03-01,BoomBar Bluetooth Speaker,Audio,Latin America,Distributor,Diego Fuentes,46,89.00,20,3275.20
ORD-100357,2025-03-01,BoomBar Bluetooth Speaker,Audio,APAC,Distributor,Priya Nair,47,89.00,25,3137.25
ORD-100358,2025-03-02,Horizon Smartwatch,Wearables,North America,Retail,Maya Chen,2,299.00,5,568.10
ORD-100359,2025-03-02,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,10,40.50
ORD-100360,2025-03-02,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,1,45.00,5,42.75
ORD-100361,2025-03-02,Vitality Fitness Band,Wearables,APAC,Distributor,Kenji Watanabe,30,79.00,20,1896.00
ORD-100362,2025-03-02,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Kenji Watanabe,1,45.00,10,40.50
ORD-100363,2025-03-02,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,2,49.00,0,98.00
ORD-100364,2025-03-03,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,2,45.00,0,90.00
ORD-100365,2025-03-03,Horizon Smartwatch,Wearables,North America,Online,Maya Chen,1,299.00,0,299.00
ORD-100366,2025-03-03,BoomBar Bluetooth Speaker,Audio,North America,Online,Maya Chen,2,89.00,0,178.00
ORD-100367,2025-03-03,Pulse Wireless Earbuds,Audio,North America,Retail,Maya Chen,2,129.00,5,245.10
ORD-100368,2025-03-03,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,2,129.00,10,232.20
ORD-100369,2025-03-04,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-100370,2025-03-04,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,1,49.00,10,44.10
ORD-100371,2025-03-04,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,1,45.00,0,45.00
ORD-100372,2025-03-04,Horizon Smartwatch,Wearables,APAC,Retail,Kenji Watanabe,1,299.00,0,299.00
ORD-100373,2025-03-04,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,2,25.00,0,50.00
ORD-100374,2025-03-04,Glow Smart Bulb 4-Pack,Smart Home,North America,Distributor,Derek Holt,28,49.00,35,891.80
ORD-100375,2025-03-04,TrailCase Rugged Sleeve,Accessories,APAC,Online,Kenji Watanabe,3,35.00,0,105.00
ORD-100376,2025-03-04,Resonance Over-Ear Headphones,Audio,Europe,Retail,Sofia Lindqvist,2,249.00,10,448.20
ORD-100377,2025-03-05,Glow Smart Bulb 4-Pack,Smart Home,APAC,Retail,Kenji Watanabe,3,49.00,0,147.00
ORD-100378,2025-03-05,MagGrip Phone Stand,Accessories,APAC,Online,Kenji Watanabe,1,25.00,0,25.00
ORD-100379,2025-03-05,Resonance Over-Ear Headphones,Audio,Europe,Online,Tomás Ribeiro,5,249.00,0,1245.00
ORD-100380,2025-03-05,Horizon Smartwatch,Wearables,Europe,Online,Tomás Ribeiro,2,299.00,0,598.00
ORD-100381,2025-03-05,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,1,25.00,0,25.00
ORD-100382,2025-03-05,Resonance Over-Ear Headphones,Audio,Europe,Distributor,Tomás Ribeiro,31,249.00,35,5017.35
ORD-100383,2025-03-05,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,1,129.00,0,129.00
ORD-100384,2025-03-05,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,2,139.00,0,278.00
ORD-100385,2025-03-05,Resonance Over-Ear Headphones,Audio,Latin America,Online,Diego Fuentes,1,249.00,10,224.10
ORD-100386,2025-03-05,Resonance Over-Ear Headphones,Audio,Latin America,Online,Camila Torres,1,249.00,0,249.00
ORD-100387,2025-03-05,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,2,139.00,0,278.00
ORD-100388,2025-03-06,Resonance Over-Ear Headphones,Audio,APAC,Retail,Priya Nair,1,249.00,10,224.10
ORD-100389,2025-03-06,BoomBar Bluetooth Speaker,Audio,North America,Online,Maya Chen,1,89.00,0,89.00
ORD-100390,2025-03-06,MagGrip Phone Stand,Accessories,Europe,Retail,Sofia Lindqvist,1,25.00,0,25.00
ORD-100391,2025-03-06,ClimaSense Thermostat,Smart Home,North America,Online,Derek Holt,2,179.00,0,358.00
ORD-100392,2025-03-06,VoltCharge 65W GaN Charger,Accessories,APAC,Retail,Priya Nair,2,45.00,0,90.00
ORD-100393,2025-03-06,Horizon Smartwatch,Wearables,North America,Online,Maya Chen,3,299.00,0,897.00
ORD-100394,2025-03-06,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,5,42.75
ORD-100395,2025-03-07,ClimaSense Thermostat,Smart Home,APAC,Distributor,Kenji Watanabe,47,179.00,20,6730.40
ORD-100396,2025-03-07,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,1,45.00,0,45.00
ORD-100397,2025-03-07,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Sofia Lindqvist,1,49.00,0,49.00
ORD-100398,2025-03-07,SentryCam Security Camera,Smart Home,Latin America,Retail,Camila Torres,1,139.00,0,139.00
ORD-100399,2025-03-07,Vitality Fitness Band,Wearables,Europe,Distributor,Sofia Lindqvist,10,79.00,35,513.50
ORD-100400,2025-03-07,Resonance Over-Ear Headphones,Audio,APAC,Online,Kenji Watanabe,1,249.00,0,249.00
ORD-100401,2025-03-07,Glow Smart Bulb 4-Pack,Smart Home,North America,Retail,Maya Chen,1,49.00,0,49.00
ORD-100402,2025-03-07,BoomBar Bluetooth Speaker,Audio,North America,Retail,Derek Holt,2,89.00,0,178.00
ORD-100403,2025-03-07,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,3,49.00,0,147.00
ORD-100404,2025-03-07,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,5,25.00,0,125.00
ORD-100405,2025-03-07,MagGrip Phone Stand,Accessories,APAC,Distributor,Kenji Watanabe,12,25.00,35,195.00
ORD-100406,2025-03-07,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,5,89.00,0,445.00
ORD-100407,2025-03-08,ClimaSense Thermostat,Smart Home,North America,Online,Derek Holt,1,179.00,0,179.00
ORD-100408,2025-03-08,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,2,89.00,0,178.00
ORD-100409,2025-03-08,TrailCase Rugged Sleeve,Accessories,North America,Distributor,Derek Holt,42,35.00,20,1176.00
ORD-100410,2025-03-08,Resonance Over-Ear Headphones,Audio,APAC,Distributor,Kenji Watanabe,27,249.00,25,5042.25
ORD-100411,2025-03-08,VoltCharge 65W GaN Charger,Accessories,North America,Retail,Maya Chen,3,45.00,0,135.00
ORD-100412,2025-03-08,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,0,45.00
ORD-100413,2025-03-08,MagGrip Phone Stand,Accessories,APAC,Online,Kenji Watanabe,1,25.00,10,22.50
ORD-100414,2025-03-09,Horizon Smartwatch,Wearables,Latin America,Retail,Diego Fuentes,3,299.00,5,852.15
ORD-100415,2025-03-09,Pulse Wireless Earbuds,Audio,Latin America,Distributor,Diego Fuentes,44,129.00,35,3689.40
ORD-100416,2025-03-09,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,1,89.00,0,89.00
ORD-100417,2025-03-09,SentryCam Security Camera,Smart Home,North America,Retail,Derek Holt,3,139.00,0,417.00
ORD-100418,2025-03-09,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,4,129.00,0,516.00
ORD-100419,2025-03-09,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Online,Diego Fuentes,2,49.00,0,98.00
ORD-100420,2025-03-09,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-100421,2025-03-09,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,1,45.00,0,45.00
ORD-100422,2025-03-09,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,1,89.00,0,89.00
ORD-100423,2025-03-09,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,1,89.00,0,89.00
ORD-100424,2025-03-10,Glow Smart Bulb 4-Pack,Smart Home,North America,Retail,Maya Chen,1,49.00,0,49.00
ORD-100425,2025-03-10,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,2,25.00,0,50.00
ORD-100426,2025-03-10,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,2,139.00,0,278.00
ORD-100427,2025-03-10,Resonance Over-Ear Headphones,Audio,Europe,Distributor,Tomás Ribeiro,15,249.00,20,2988.00
ORD-100428,2025-03-10,Resonance Over-Ear Headphones,Audio,North America,Online,Derek Holt,1,249.00,0,249.00
ORD-100429,2025-03-10,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Sofia Lindqvist,2,89.00,0,178.00
